4024.56,11,1,1
5024.56,11,1,1
2009.56,10,1,1
862.7,10,1,1
5324.56,10,1,1
1948.02,20,1,1
182.7,20,1,1
3862.7,19,1,1
948.02,19,1,1
2024.56,19,1,1
3213.02,18,1,1
3862.7,16,1,1
4213.02,14,1,1
5143.87,14,1,1
3862.7,14,1,1
4143.87,13,1,1
2143.87,12,1,1
4024.56,11,1,1
5024.56,11,1,1
2009.56,10,1,1
862.7,20,1,1
5324.56,19,1,1
1948.02,17,1,1
182.7,16,1,1
3862.7,15,1,1
948.02,15,1,1
2024.56,15,1,1
3213.02,14,1,1
3862.7,13,1,1
4213.02,13,1,1
5143.87,13,1,1
2143.87,12,1,1
4024.56,12,1,1
5024.56,10,1,1
2009.56,10,1,1
862.7,10,1,1
5324.56,10,1,1
1948.02,10,1,1
182.7,19,0,1
3862.7,20,0,1
948.02,20,0,1
2024.56,20,0,1
3213.02,18,0,1
3862.7,18,0,1
4213.02,18,0,1
5143.87,18,0,1
1948.02,20,0,1
182.7,19,0,1
3862.7,19,0,1
948.02,18,0,1
2024.56,18,0,1
3213.02,17,0,1
3862.7,16,0,1
4213.02,15,0,1
5143.87,15,0,1
3030.12,15,0,1
3862.7,15,0,1
4143.87,14,0,1
4004.43,13,0,1
3007.21,20,0,1
2143.87,20,0,1
4024.56,19,0,1
5024.56,17,0,1
2009.56,17,0,1
862.7,16,0,1
5324.56,16,0,1
1948.02,14,0,1
182.7,14,0,1
3862.7,13,0,1
948.02,13,0,1
2024.56,11,0,1
3213.02,11,0,1
3862.7,20,0,1
4213.02,18,0,1
5143.87,18,0,1
3862.7,17,0,1
4143.87,17,0,1
2143.87,16,0,1
4024.56,16,0,1
5024.56,16,0,1
2009.56,15,0,1
862.7,14,0,1
5324.56,14,0,1
1948.02,12,0,1
182.7,12,0,1
3862.7,11,0,1
948.02,11,0,1
2024.56,10,0,1
3213.02,19,0,1
3862.7,17,0,1
4213.02,16,0,1
5143.87,16,0,1
3862.7,15,0,1
4143.87,14,0,1
2143.87,14,0,1
4024.56,13,0,1
5024.56,13,0,1
2009.56,13,0,1
862.7,12,0,1
5324.56,11,0,1
1948.02,11,0,1
182.7,10,0,1
3862.7,10,0,1
948.02,10,0,1
2024.56,10,0,1
3213.02,20,0,1
3862.7,18,0,1
4213.02,17,0,1
5143.87,17,0,1
3862.7,15,0,1
4143.87,14,0,1
2143.87,13,0,1
4024.56,13,0,1
5024.56,13,0,1
2009.56,12,0,1
862.7,10,0,1
5324.56,10,0,1
1948.02,19,0,1
182.7,17,0,1
3862.7,16,0,1
948.02,16,0,1
2024.56,16,0,1
3213.02,15,0,1
3862.7,15,0,1
4213.02,13,0,1
5143.87,11,0,1
2143.87,11,0,1
4024.56,10,0,1
5024.56,10,0,1
2009.56,10,0,1
862.7,10,0,1
5324.56,20,0,1
1948.02,17,0,1
182.7,16,0,1
3862.7,16,0,1
948.02,14,0,1
2024.56,14,0,1
3213.02,13,0,1
3862.7,13,0,1
4213.02,13,0,1
5143.87,12,0,1
1948.02,12,0,1
182.7,10,0,1
3862.7,10,0,1
948.02,10,0,1
2024.56,20,0,1
3213.02,19,0,1
3862.7,18,0,1
4213.02,16,0,1
5143.87,16,0,1
3030.12,16,0,1
3862.7,16,0,1
4143.87,15,0,1
4004.43,15,0,1
3007.21,15,0,1
2143.87,13,0,1
4024.56,13,0,1
5024.56,12,0,1
2009.56,12,0,1
862.7,11,0,1
5324.56,11,0,1
1948.02,10,0,1
182.7,10,0,1
3862.7,10,0,1
948.02,10,0,1
2024.56,10,0,1
2780.16,19,5,1
2590.28,19,5,1
2455.86,19,5,1
2143.87,19,5,1
2143.87,19,10,2
2143.87,19,10,2
2143.87,19,10,2
1520.58,19,10,2
1453.88,19,10,2
1364.42,19,10,2
1213.02,19,10,2
2780.16,18,10,2
2780.16,18,10,2
2590.28,18,10,2
2143.87,18,10,2
1862.7,18,10,2
1862.7,18,10,2
1622.22,18,10,2
1550.68,18,10,2
1453.88,18,10,2
1453.88,18,10,2
1364.42,18,10,2
1364.42,18,5,1
1327.14,18,5,1
987.23,18,5,1
2590.28,20,5,1
2143.87,20,5,1
2143.87,20,5,1
1862.7,20,5,1
1862.7,20,9,2
1862.7,20,9,2
1862.7,20,9,2
1364.42,20,9,2
1213.02,20,9,2
1024.56,20,9,2
1024.56,20,9,2
1024.56,20,9,2
948.02,20,9,2
0,20,9,2
2143.87,19,9,2
2143.87,19,9,2
2143.87,19,9,2
1862.7,19,9,2
1862.7,19,9,2
1862.7,19,9,2
1364.42,19,5,1
1213.02,19,5,1
1024.56,19,4,1
1024.56,19,4,1
948.02,19,4,1
948.02,19,4,1
948.02,19,4,1
2143.87,18,9,2
2143.87,18,9,2
2143.87,18,9,2
2143.87,18,9,2
1862.7,18,9,2
1213.02,18,9,2
1213.02,18,9,2
1024.56,18,9,2
1024.56,18,9,2
1024.56,18,9,2
948.02,18,9,2
1862.7,20,8,2
1862.7,20,8,2
1622.22,20,8,2
1364.42,20,8,2
1327.14,20,8,2
30.12,20,8,2
10.12,20,8,2
0,20,8,2
0,20,8,2
0,20,8,2
2780.16,19,8,2
2780.16,19,8,2
2455.86,19,8,2
2143.87,19,4,1
2143.87,19,8,2
2143.87,19,8,2
1862.7,19,4,1
1520.58,19,8,2
1327.14,19,8,2
1213.02,19,8,2
43.87,19,8,2
30.67,19,8,2
20.31,19,8,2
2780.16,18,8,2
1862.7,18,8,2
1862.7,18,8,2
1520.58,18,4,1
1453.88,18,8,2
1453.88,18,8,2
987.23,18,8,2
120,18,8,2
80.2,18,8,2
0,18,8,2
0,18,8,2
0,18,8,2
2780.16,20,7,2
2780.16,20,7,2
2455.86,20,7,2
2143.87,20,4,1
1862.7,20,7,2
1324.56,20,7,2
1213.02,20,4,1
1024.56,20,7,2
1009.56,20,4,1
2143.87,19,7,2
2143.87,19,4,1
2143.87,19,7,2
2143.87,19,7,2
1862.7,19,7,2
1862.7,19,7,2
1453.88,19,7,2
1364.42,19,7,2
1213.02,19,4,1
1213.02,19,7,2
948.02,19,7,2
94.02,19,7,2
80.73,19,7,2
0,19,7,2
0,19,7,2
2143.87,18,7,2
2143.87,18,7,2
2143.87,18,7,2
2143.87,18,7,2
1550.68,18,7,2
1024.56,18,7,2
1024.56,18,7,2
1024.56,18,7,2
948.02,18,7,2
862.7,18,7,2
24.56,18,7,2
10.23,18,7,2
2780.16,17,7,2
2590.28,17,7,2
2590.28,17,7,2
1862.7,17,7,2
1862.7,17,7,2
1862.7,17,7,2
1453.88,17,7,2
1364.42,17,7,2
1327.14,17,7,2
1213.02,17,7,2
182.7,17,7,2
2143.87,16,7,2
2143.87,16,7,2
2143.87,17,3,1
2143.87,17,3,1
1862.7,16,7,2
1862.7,16,3,1
1862.7,16,3,1
1622.22,16,3,1
1453.88,16,3,1
1364.42,16,7,2
1364.42,16,7,2
1327.14,16,7,2
1213.02,16,7,2
948.02,16,7,2
948.02,16,7,2
43.91,16,7,2
2780.16,15,7,2
2590.28,15,7,2
2143.87,15,7,2
2143.87,15,3,1
1862.7,15,3,1
1520.58,15,3,1
1453.88,15,3,1
1364.42,15,7,2
1024.56,15,7,2
1024.56,15,7,2
1024.56,15,7,2
1024.56,15,7,2
1024.56,15,7,2
987.23,15,7,2
987.23,15,2,1
948.02,15,2,1
2590.28,14,2,1
2143.87,14,7,2
2143.87,14,7,2
1862.7,14,7,2
1622.22,14,7,2
1550.68,14,3,1
1364.42,14,3,1
1327.14,14,3,1
1327.14,14,3,1
1213.02,14,7,2
1213.02,14,7,2
1024.56,14,7,2
1024.56,14,7,2
948.02,14,7,2
56,14,7,2
31.2,14,2,2
2470.28,13,2,1
1862.7,13,2,1
1520.58,13,7,2
1213.02,13,7,2
43.87,13,7,2
0,13,7,2
2780.16,20,6,2
2143.87,20,6,2
2009.56,20,6,2
1862.7,20,6,2
1862.7,20,6,2
1862.7,20,2,1
1520.58,20,2,1
1520.58,20,6,2
1453.88,20,6,2
1364.42,20,6,2
1327.14,20,6,2
5324.56,19,6,2
1948.02,19,6,2
1862.7,19,6,2
1453.88,19,6,2
1213.02,19,2,1
1024.56,19,2,1
948.02,19,6,2
862.7,19,6,2
182.7,19,6,2
94.02,19,6,2
80.2,19,6,2
31.2,19,6,2
0,19,6,2
2780.16,18,6,2
2143.87,18,6,2
2143.87,18,2,1
2143.87,18,2,1
1862.7,18,6,2
1453.88,18,6,2
1327.14,18,6,2
987.23,18,6,2
43.91,18,6,2
20.31,18,6,2
10.12,18,6,2
0,18,6,2
0,18,6,2
3862.7,17,6,2
1862.7,17,3,1
1862.7,17,3,1
1862.7,17,3,1
2143.87,17,6,2
2143.87,17,2,1
1862.7,17,2,1
1862.7,17,6,2
1862.7,17,6,2
1520.58,17,6,2
1213.02,17,6,2
1213.02,17,6,2
1213.02,17,6,2
1213.02,17,6,2
987.23,17,6,2
56,17,6,2
43.87,17,6,2
30.12,17,6,2
24.56,17,6,2
3862.7,16,6,2
2143.87,16,6,2
2143.87,16,6,2
2143.87,16,6,2
2143.87,16,6,2
1948.02,16,6,2
1622.22,16,6,2
1520.58,16,6,2
1213.02,16,6,2
1213.02,16,6,2
1364.42,16,6,2
30.67,16,6,2
30.12,16,6,2
10.12,16,6,2
0,16,6,2
0,16,6,2
0,16,6,2
0,16,1,2
4143.87,15,6,2
3862.7,15,6,2
2780.16,15,6,2
2780.16,15,6,2
2455.86,15,6,2
2024.56,15,2,1
2024.56,15,1,1
1364.42,15,6,2
1324.56,15,6,2
1024.56,15,1,1
1024.56,15,6,2
1009.56,15,6,2
948.02,15,6,2
948.02,15,6,2
948.02,15,6,2
862.7,15,6,2
182.7,15,6,2
80.73,15,6,2
43.91,15,6,2
43.87,15,6,2
24.56,15,6,2
10.23,15,6,2
0,15,6,2
3862.7,14,6,2
3213.02,14,6,2
3213.02,14,1,1
2780.16,14,6,2
2590.28,14,6,2
1862.7,14,6,2
1862.7,14,6,2
862.7,14,6,2
182.7,14,6,2
120,14,6,2
80.2,14,6,2
43.91,14,6,2
31.2,14,6,2
31.2,14,6,2
0,14,6,2
0,14,6,2
0,14,6,2
0,14,6,2
0,14,6,2
5024.56,13,6,2
4213.02,13,6,2
4024.56,13,6,2
2143.87,13,6,2
1862.7,13,6,2
1622.22,13,6,2
1364.42,13,6,2
1324.56,13,6,2
948.02,13,6,2
948.02,13,6,2
94.02,13,6,2
56,13,6,2
43.87,13,6,2
30.12,13,6,2
24.56,13,6,2
10.23,13,6,2
0,13,6,2
5324.56,12,6,2
5143.87,12,6,2
4213.02,12,6,2
4143.87,12,6,2
3862.7,12,6,2
3862.7,12,6,2
2009.56,12,6,2
1862.7,12,6,2
1862.7,12,6,2
1213.02,12,6,2
1024.56,12,1,1
862.7,12,6,2
182.7,12,6,2
80.73,12,6,2
56,12,6,2
56,12,6,2
43.91,12,6,2
43.87,12,6,2
31.2,12,6,2
30.12,12,6,2
0,12,6,2
0,12,6,2
1024.56,17,3,1
1024.56,17,3,1
5143.87,11,6,2
5024.56,11,6,2
4024.56,11,6,2
2780.16,11,6,2
2455.86,11,6,2
2213.02,11,6,2
2143.87,11,6,2
2143.87,11,6,2
2143.87,11,1,1
1862.7,11,6,2
1862.7,11,6,2
1009.56,17,3,1
1213.02,11,6,2
94.02,11,6,2
43.87,11,6,2
43.87,11,6,2
10.23,11,6,2
0,11,6,2
80.73,20,5,2
56,20,5,2
2143.87,20,5,1
2024.56,20,5,1
1948.02,20,5,1
948.02,20,5,1
43.87,20,5,2
0,20,5,2
30.67,20,5,2
24.56,20,5,2
948.02,17,3,1
20.31,20,5,2
10.23,20,5,2
2143.87,20,5,1
2024.56,20,5,1
1948.02,20,5,1
948.02,20,5,1
0,20,5,2
10.23,19,5,2
94.02,17,5,2
30.12,17,5,2
30.12,17,5,2
10.23,17,5,2
5324.56,16,5,2
5324.56,16,5,2
4143.87,16,5,2
4143.87,16,5,2
4143.87,16,5,2
3862.7,16,5,2
3213.02,16,5,2
1948.02,16,5,2
1948.02,16,5,2
182.7,16,5,2
94.02,16,5,2
94.02,16,5,2
1622.22,16,5,2
43.91,16,5,2
31.2,16,5,2
24.56,16,5,2
24.56,16,5,2
0,16,5,2
0,16,5,2
0,16,5,2
4213.02,15,5,2
4024.56,15,5,2
3862.7,15,5,2
3862.7,15,5,2
2143.87,15,5,2
2143.87,15,5,2
2024.56,15,5,2
1948.02,15,5,2
948.02,15,5,2
948.02,15,5,2
182.7,15,5,2
182.7,15,5,2
43.91,15,5,2
43.91,15,5,2
43.87,15,5,2
31.2,15,5,2
24.56,15,5,2
24.56,15,5,2
0,15,5,2
5143.87,14,5,2
5024.56,14,5,2
4004.43,14,5,2
3862.7,14,5,2
120,17,3,1
3862.7,14,5,2
3213.02,14,5,2
2024.56,14,5,2
1948.02,14,5,2
948.02,14,5,2
10.23,14,5,2
5024.56,13,5,2
4024.56,13,5,2
4024.56,13,5,2
3213.02,13,5,2
3007.21,13,5,2
2143.87,13,5,2
2024.56,13,5,2
182.7,13,5,2
56,13,5,2
31.2,13,5,2
1364.42,15,6,1
1364.42,15,5,1
1364.42,15,3,1
1364.42,15,0,1
1364.42,14,4,1
1364.42,14,2,1
10.23,13,5,2
10.23,13,5,2
5324.56,12,5,2
5143.87,12,5,2
4213.02,12,5,2
4213.02,12,5,2
3862.7,12,5,2
3862.7,12,5,2
3862.7,12,5,2
3213.02,12,5,2
2009.56,12,5,2
2009.56,12,5,2
862.7,12,5,2
94.02,12,5,2
80.73,12,5,2
56,12,5,2
56,12,5,2
43.87,12,5,2
43.87,12,5,2
43.87,12,5,2
31.2,12,5,2
30.12,12,5,2
24.56,12,5,2
5324.56,11,5,2
5143.87,11,5,2
5143.87,11,5,2
1364.42,20,2,1
1364.42,20,1,1
5024.56,11,5,2
1364.42,19,2,1
1364.42,19,2,1
1364.42,18,5,1
1364.42,18,5,1
1364.42,17,5,1
1364.42,17,5,1
1364.42,17,0,1
4213.02,11,5,2
1364.42,16,3,1
4143.87,11,5,2
4024.56,11,5,2
3862.7,11,5,2
3862.7,11,5,2
2143.87,11,5,2
2009.56,11,5,2
1948.02,11,5,2
1948.02,11,5,2
948.02,11,5,2
862.7,11,5,2
182.7,11,5,2
182.7,11,5,2
80.73,11,5,2
43.91,11,5,2
43.91,11,5,2
30.12,11,5,2
0,11,5,2
0,11,5,2
5324.56,10,5,2
4143.87,10,5,2
4143.87,10,5,2
3862.7,10,5,2
3862.7,10,5,2
3862.7,10,5,2
3862.7,10,5,2
3862.7,10,5,2
3213.02,10,5,2
3213.02,10,5,2
2143.87,10,5,2
2024.56,10,5,2
2024.56,10,5,2
2024.56,10,5,2
1948.02,10,5,2
948.02,10,5,2
948.02,10,5,2
862.7,10,5,2
182.7,10,5,2
94.02,10,5,2
94.02,10,5,2
80.73,10,5,2
43.91,10,5,2
31.2,10,5,2
31.2,10,5,2
31.2,10,5,2
30.12,10,5,2
24.56,10,5,2
0,10,5,2
0,10,5,2
0,10,5,2
0,10,5,2
56,20,4,2
56,20,4,2
1622.22,17,0,1
1622.22,17,0,1
31.2,20,4,2
1622.22,16,2,1
1622.22,16,1,1
1622.22,16,1,1
1622.22,16,0,1
1622.22,16,0,1
1622.22,15,4,1
31.2,20,4,2
24.56,20,4,2
56,19,4,2
43.91,19,4,2
43.91,19,4,2
43.87,19,4,2
43.91,18,4,2
30.12,18,4,2
0,18,4,2
56,17,4,2
56,17,4,2
43.87,17,4,2
43.87,17,4,2
43.87,17,4,2
31.2,17,4,2
10.23,17,4,2
0,17,4,2
30.12,16,4,2
10.23,16,4,2
10.23,16,4,2
0,16,4,2
0,16,4,2
80.73,15,4,2
31.2,15,4,2
30.12,15,4,2
0,15,4,2
0,15,4,2
80.73,14,4,2
80.73,14,4,2
43.87,14,4,2
24.56,14,4,2
10.23,14,4,2
0,14,4,2
5324.56,13,4,2
5324.56,13,4,2
5024.56,13,4,2
5024.56,13,4,2
3862.7,13,4,2
2024.56,13,4,2
2009.56,13,4,2
2009.56,13,4,2
1948.02,13,4,2
1948.02,13,4,2
1948.02,13,4,2
948.02,13,4,2
862.7,13,4,2
862.7,13,4,2
862.7,13,4,2
182.7,13,4,2
94.02,13,4,2
94.02,13,4,2
94.02,13,4,2
80.73,13,4,2
80.73,13,4,2
80.73,13,4,2
80.73,13,4,2
43.91,13,4,2
24.56,13,4,2
24.56,13,4,2
10.23,13,4,2
10.23,13,4,2
5324.56,12,4,2
5324.56,12,4,2
3862.7,12,4,2
3862.7,12,4,2
3213.02,12,4,2
2024.56,12,4,2
1948.02,12,4,2
1948.02,12,4,2
948.02,12,4,2
862.7,12,4,2
182.7,12,4,2
182.7,12,4,2
94.02,12,4,2
94.02,12,4,2
94.02,12,4,2
56,12,4,2
43.91,12,4,2
43.91,12,4,2
43.87,12,4,2
31.2,12,4,2
24.56,12,4,2
24.56,12,4,2
24.56,12,4,2
5143.87,11,4,2
4213.02,11,4,2
3862.7,11,4,2
3862.7,11,4,2
3213.02,11,4,2
2024.56,11,4,2
1948.02,11,4,2
1948.02,11,4,2
1948.02,11,4,2
948.02,11,4,2
182.7,11,4,2
182.7,11,4,2
182.7,11,4,2
182.7,11,4,2
56,11,4,2
43.91,11,4,2
43.91,11,4,2
43.91,11,4,2
43.87,11,4,2
31.2,11,4,2
31.2,11,4,2
24.56,11,4,2
5143.87,10,4,2
4213.02,10,4,2
3862.7,10,4,2
3862.7,10,4,2
3862.7,10,4,2
3862.7,10,4,2
3862.7,10,4,2
3862.7,10,4,2
3213.02,10,4,2
3213.02,10,4,2
2024.56,10,4,2
2024.56,10,4,2
2024.56,10,4,2
2024.56,10,4,2
948.02,10,4,2
948.02,10,4,2
948.02,10,4,2
948.02,10,4,2
182.7,10,4,2
56,10,4,2
43.91,10,4,2
43.87,10,4,2
31.2,10,4,2
31.2,10,4,2
