3,0.47,0.11,0.47,0.18,0.43,0.18,0.4,0.16,0.39,0.07,0.51,0.2,0.56,0.2,0.56,0.11,0.44,0.38,0.43,0.54,0.43,0.69,0.5,0.39,0.49,0.56,0.47,0.69,0.47,0.11,0.49,0.11,0.46,0.11,0.5,0.13,0,20,5,1
3,0.29,0.16,0.29,0.21,0.26,0.21,0.25,0.16,0.24,0.1,0.32,0.21,0.33,0.18,0.35,0.13,0.26,0.36,0.26,0.47,0.26,0.59,0.31,0.36,0.31,0.47,0.31,0.59,0.28,0.16,0.29,0.16,0.26,0.16,0.31,0.18,0,20,5,1
3,0.29,0.16,0.29,0.21,0.26,0.21,0.25,0.16,0.24,0.1,0.32,0.21,0.35,0.18,0.35,0.13,0.26,0.36,0.26,0.47,0.26,0.57,0.31,0.36,0.31,0.47,0.31,0.59,0.28,0.16,0.29,0.16,0.28,0.16,0.31,0.16,0,20,5,1
3,0.42,0.16,0.43,0.21,0.39,0.21,0.38,0.18,0.38,0.11,0.46,0.23,0.49,0.2,0.5,0.13,0.4,0.39,0.4,0.51,0.4,0.62,0.44,0.39,0.43,0.51,0.43,0.64,0.42,0.16,0.43,0.16,0.4,0.16,0.44,0.16,0,20,5,1
3,0.4,0.18,0.42,0.21,0.39,0.21,0.36,0.16,0.36,0.1,0.44,0.21,0.46,0.18,0.47,0.11,0.39,0.38,0.39,0.49,0.39,0.62,0.42,0.38,0.42,0.51,0.42,0.62,0.4,0.16,0.42,0.16,0.39,0.18,0.43,0.18,0,20,5,1
3,0.42,0.16,0.43,0.21,0.4,0.21,0.39,0.16,0.39,0.1,0.46,0.21,0.49,0.18,0.5,0.13,0.4,0.38,0.4,0.49,0.4,0.62,0.44,0.38,0.43,0.51,0.43,0.62,0.42,0.16,0.43,0.16,0.4,0.16,0.44,0.18,0,20,5,1
3,0.38,0.13,0.38,0.2,0.33,0.2,0.31,0.25,0.31,0.16,0.42,0.2,0.46,0.26,0.46,0.18,0.35,0.41,0.35,0.57,0.36,0.7,0.4,0.41,0.4,0.57,0.42,0.7,0.36,0.11,0.38,0.11,0.35,0.11,0.4,0.13,0,20,5,1
3,0.26,0.16,0.26,0.21,0.24,0.21,0.22,0.16,0.21,0.1,0.29,0.21,0.31,0.18,0.33,0.11,0.24,0.36,0.24,0.47,0.24,0.59,0.28,0.36,0.28,0.47,0.29,0.59,0.25,0.16,0.26,0.16,0.24,0.16,0.28,0.16,0,20,5,1
3,0.49,0.11,0.49,0.2,0.44,0.2,0.42,0.29,0.4,0.2,0.53,0.2,0.56,0.31,0.56,0.21,0.44,0.41,0.43,0.57,0.43,0.7,0.5,0.42,0.49,0.57,0.47,0.7,0.47,0.11,0.49,0.11,0.46,0.11,0.51,0.13,0,20,4,1
3,0.47,0.11,0.47,0.2,0.43,0.2,0.39,0.26,0.39,0.18,0.5,0.2,0.54,0.29,0.54,0.21,0.43,0.41,0.43,0.57,0.43,0.7,0.49,0.41,0.49,0.57,0.47,0.7,0.46,0.11,0.49,0.11,0.44,0.11,0.5,0.13,0,20,4,1
3,0.31,0.16,0.31,0.21,0.28,0.21,0.26,0.15,0.26,0.1,0.32,0.21,0.35,0.18,0.36,0.11,0.28,0.36,0.28,0.47,0.28,0.6,0.32,0.36,0.31,0.47,0.31,0.6,0.29,0.16,0.31,0.16,0.28,0.16,0.32,0.16,0,20,4,1
3,0.35,0.15,0.35,0.21,0.32,0.2,0.29,0.16,0.29,0.1,0.39,0.21,0.42,0.16,0.42,0.1,0.32,0.38,0.32,0.51,0.32,0.65,0.36,0.38,0.36,0.51,0.35,0.65,0.33,0.15,0.36,0.15,0.33,0.15,0.36,0.15,0,20,4,1
3,0.36,0.15,0.36,0.2,0.33,0.2,0.32,0.13,0.31,0.05,0.39,0.2,0.4,0.15,0.42,0.08,0.33,0.36,0.32,0.51,0.32,0.65,0.38,0.36,0.36,0.51,0.36,0.65,0.35,0.15,0.36,0.15,0.35,0.15,0.38,0.15,0,20,4,1
3,0.29,0.16,0.29,0.21,0.26,0.21,0.25,0.16,0.25,0.1,0.32,0.21,0.33,0.18,0.35,0.13,0.26,0.36,0.26,0.47,0.26,0.59,0.31,0.36,0.31,0.47,0.31,0.59,0.28,0.16,0.29,0.16,0.26,0.16,0.31,0.18,0,20,4,1
3,0.49,0.13,0.47,0.18,0.43,0.18,0.4,0.16,0.4,0.07,0.51,0.2,0.56,0.21,0.56,0.15,0.44,0.39,0.43,0.54,0.43,0.69,0.5,0.39,0.49,0.56,0.47,0.69,0.47,0.11,0.49,0.11,0.46,0.11,0.5,0.13,0,20,4,1
3,0.32,0.13,0.33,0.2,0.29,0.2,0.26,0.26,0.26,0.18,0.36,0.2,0.4,0.26,0.4,0.2,0.29,0.39,0.29,0.54,0.29,0.69,0.35,0.39,0.35,0.54,0.35,0.69,0.32,0.11,0.33,0.11,0.31,0.13,0.35,0.13,0,20,4,1
3,0.32,0.16,0.33,0.2,0.29,0.2,0.28,0.15,0.28,0.08,0.36,0.2,0.39,0.16,0.39,0.11,0.31,0.36,0.31,0.49,0.31,0.62,0.35,0.36,0.33,0.49,0.33,0.62,0.32,0.15,0.33,0.15,0.31,0.15,0.35,0.16,0,20,4,1
3,0.28,0.16,0.29,0.21,0.26,0.23,0.22,0.23,0.24,0.18,0.31,0.21,0.35,0.25,0.35,0.2,0.26,0.38,0.26,0.49,0.26,0.6,0.31,0.38,0.29,0.49,0.29,0.6,0.28,0.16,0.29,0.16,0.26,0.16,0.31,0.16,0,20,4,1
3,0.24,0.15,0.24,0.21,0.21,0.21,0.17,0.26,0.17,0.2,0.26,0.21,0.29,0.28,0.29,0.21,0.21,0.39,0.21,0.52,0.22,0.64,0.25,0.39,0.25,0.52,0.24,0.64,0.22,0.15,0.24,0.15,0.21,0.15,0.25,0.15,0,20,4,1
3,0.33,0.16,0.33,0.21,0.31,0.21,0.26,0.25,0.28,0.2,0.36,0.23,0.4,0.26,0.4,0.21,0.31,0.39,0.31,0.52,0.31,0.64,0.35,0.39,0.35,0.52,0.35,0.64,0.33,0.15,0.35,0.15,0.32,0.15,0.36,0.16,0,20,4,1
3,0.29,0.16,0.29,0.23,0.26,0.23,0.24,0.2,0.24,0.15,0.32,0.23,0.35,0.23,0.36,0.18,0.26,0.36,0.26,0.47,0.26,0.59,0.31,0.38,0.31,0.49,0.31,0.59,0.28,0.16,0.29,0.16,0.28,0.16,0.31,0.18,0,20,4,1
3,0.22,0.15,0.22,0.2,0.19,0.2,0.17,0.16,0.18,0.1,0.26,0.21,0.29,0.16,0.29,0.1,0.21,0.38,0.21,0.51,0.22,0.64,0.25,0.38,0.25,0.51,0.24,0.64,0.22,0.15,0.24,0.15,0.21,0.15,0.25,0.15,0,20,3,1
3,0.42,0.16,0.42,0.21,0.39,0.21,0.38,0.16,0.38,0.08,0.44,0.21,0.47,0.18,0.49,0.11,0.39,0.38,0.39,0.51,0.39,0.62,0.43,0.38,0.43,0.51,0.43,0.64,0.42,0.16,0.43,0.16,0.4,0.16,0.44,0.16,0,20,3,1
3,0.47,0.13,0.47,0.2,0.43,0.18,0.4,0.16,0.4,0.07,0.51,0.2,0.56,0.16,0.57,0.08,0.43,0.39,0.43,0.56,0.43,0.7,0.5,0.41,0.49,0.56,0.47,0.7,0.46,0.11,0.49,0.11,0.44,0.11,0.5,0.13,0,20,3,1
3,0.31,0.16,0.31,0.21,0.28,0.21,0.25,0.18,0.25,0.15,0.33,0.21,0.36,0.21,0.38,0.16,0.28,0.36,0.26,0.49,0.26,0.6,0.32,0.38,0.32,0.49,0.31,0.6,0.29,0.16,0.31,0.16,0.28,0.16,0.32,0.16,0,20,3,1
3,0.38,0.16,0.38,0.2,0.35,0.2,0.33,0.15,0.33,0.07,0.4,0.21,0.43,0.16,0.46,0.1,0.35,0.38,0.35,0.51,0.33,0.64,0.39,0.38,0.39,0.51,0.38,0.65,0.36,0.15,0.38,0.15,0.35,0.15,0.39,0.16,0,20,3,1
3,0.29,0.18,0.29,0.21,0.26,0.21,0.25,0.16,0.25,0.1,0.32,0.21,0.33,0.18,0.35,0.11,0.26,0.34,0.26,0.47,0.26,0.59,0.31,0.36,0.31,0.47,0.31,0.59,0.28,0.16,0.29,0.16,0.28,0.16,0.31,0.18,0,20,3,1
3,0.33,0.16,0.33,0.21,0.31,0.21,0.26,0.26,0.26,0.2,0.36,0.21,0.39,0.28,0.39,0.21,0.31,0.39,0.31,0.52,0.31,0.64,0.35,0.39,0.35,0.52,0.35,0.64,0.32,0.15,0.33,0.15,0.32,0.16,0.35,0.16,0,20,3,1
3,0.42,0.18,0.42,0.23,0.39,0.23,0.36,0.26,0.35,0.21,0.44,0.23,0.47,0.26,0.47,0.21,0.39,0.39,0.39,0.51,0.39,0.62,0.43,0.39,0.43,0.51,0.42,0.62,0.4,0.16,0.42,0.16,0.4,0.18,0.43,0.18,0,20,3,1
3,0.31,0.16,0.31,0.2,0.28,0.2,0.26,0.15,0.26,0.08,0.33,0.2,0.36,0.16,0.38,0.1,0.28,0.36,0.28,0.47,0.29,0.6,0.32,0.36,0.32,0.47,0.32,0.6,0.31,0.15,0.32,0.15,0.29,0.16,0.32,0.16,0,20,3,1
3,0.33,0.16,0.35,0.2,0.32,0.2,0.29,0.15,0.29,0.08,0.38,0.2,0.39,0.15,0.42,0.08,0.32,0.38,0.32,0.51,0.32,0.64,0.36,0.38,0.35,0.51,0.35,0.64,0.33,0.15,0.35,0.15,0.32,0.15,0.36,0.16,0,20,3,1
3,0.38,0.16,0.38,0.2,0.35,0.2,0.32,0.15,0.32,0.08,0.4,0.21,0.43,0.16,0.44,0.1,0.35,0.38,0.35,0.51,0.35,0.64,0.39,0.38,0.39,0.51,0.38,0.65,0.36,0.15,0.38,0.15,0.35,0.16,0.39,0.16,0,20,3,1
3,0.42,0.16,0.42,0.23,0.39,0.23,0.36,0.25,0.36,0.18,0.46,0.23,0.49,0.26,0.5,0.2,0.39,0.39,0.39,0.51,0.4,0.64,0.44,0.39,0.43,0.52,0.43,0.64,0.42,0.16,0.43,0.16,0.4,0.16,0.44,0.16,0,20,3,1
3,0.38,0.16,0.38,0.2,0.35,0.2,0.32,0.13,0.32,0.08,0.4,0.2,0.43,0.15,0.44,0.08,0.35,0.38,0.35,0.51,0.33,0.64,0.39,0.38,0.39,0.51,0.38,0.65,0.36,0.15,0.38,0.15,0.35,0.16,0.39,0.16,0,20,2,1
3,0.35,0.15,0.35,0.2,0.31,0.2,0.29,0.15,0.29,0.08,0.38,0.21,0.4,0.18,0.42,0.1,0.32,0.38,0.32,0.51,0.32,0.64,0.36,0.38,0.36,0.51,0.36,0.64,0.33,0.15,0.35,0.15,0.32,0.15,0.36,0.15,0,20,2,1
3,0.35,0.15,0.35,0.21,0.31,0.21,0.28,0.21,0.29,0.13,0.38,0.21,0.42,0.23,0.42,0.16,0.32,0.38,0.32,0.52,0.32,0.64,0.36,0.39,0.36,0.52,0.36,0.64,0.33,0.15,0.35,0.15,0.32,0.15,0.36,0.16,0,20,2,1
3,0.29,0.16,0.29,0.23,0.26,0.23,0.24,0.26,0.24,0.21,0.31,0.23,0.35,0.28,0.35,0.23,0.26,0.38,0.26,0.49,0.26,0.59,0.31,0.38,0.31,0.49,0.31,0.59,0.28,0.16,0.29,0.16,0.28,0.16,0.31,0.18,0,20,2,1
3,0.36,0.16,0.38,0.21,0.33,0.21,0.31,0.2,0.32,0.13,0.4,0.21,0.44,0.2,0.44,0.13,0.35,0.39,0.35,0.51,0.35,0.64,0.39,0.39,0.39,0.51,0.38,0.65,0.36,0.15,0.38,0.15,0.35,0.16,0.39,0.16,0,20,2,1
3,0.31,0.16,0.31,0.23,0.28,0.21,0.24,0.23,0.25,0.18,0.32,0.23,0.36,0.26,0.36,0.21,0.28,0.38,0.26,0.49,0.26,0.6,0.32,0.38,0.32,0.49,0.31,0.6,0.29,0.16,0.31,0.16,0.29,0.16,0.32,0.16,0,20,2,1
3,0.35,0.15,0.35,0.2,0.32,0.2,0.31,0.13,0.31,0.05,0.38,0.21,0.4,0.16,0.42,0.1,0.32,0.36,0.32,0.51,0.32,0.64,0.36,0.38,0.36,0.51,0.36,0.64,0.33,0.15,0.35,0.15,0.32,0.15,0.36,0.16,0,20,2,1
3,0.31,0.16,0.31,0.21,0.28,0.21,0.25,0.2,0.25,0.15,0.33,0.21,0.36,0.21,0.38,0.16,0.28,0.36,0.28,0.49,0.26,0.6,0.32,0.36,0.32,0.49,0.32,0.6,0.29,0.16,0.31,0.16,0.29,0.16,0.32,0.16,0,20,2,1
3,0.26,0.15,0.26,0.2,0.25,0.2,0.24,0.13,0.24,0.07,0.29,0.2,0.32,0.15,0.33,0.1,0.25,0.34,0.25,0.47,0.25,0.59,0.28,0.34,0.28,0.47,0.28,0.59,0.26,0.15,0.28,0.15,0.25,0.15,0.29,0.15,0,20,2,1
3,0.28,0.16,0.29,0.21,0.26,0.21,0.24,0.2,0.25,0.15,0.32,0.21,0.35,0.2,0.35,0.16,0.26,0.36,0.26,0.47,0.26,0.59,0.31,0.36,0.31,0.47,0.29,0.59,0.28,0.15,0.29,0.15,0.28,0.16,0.31,0.16,0,20,2,1
3,0.35,0.1,0.35,0.16,0.31,0.16,0.29,0.1,0.29,0.03,0.38,0.18,0.4,0.11,0.42,0.03,0.31,0.36,0.31,0.52,0.31,0.69,0.36,0.38,0.36,0.54,0.35,0.67,0.33,0.1,0.35,0.1,0.32,0.11,0.36,0.11,0,20,2,1
3,0.33,0.16,0.33,0.21,0.31,0.2,0.29,0.15,0.29,0.07,0.38,0.21,0.4,0.18,0.42,0.11,0.31,0.38,0.31,0.51,0.31,0.64,0.36,0.38,0.35,0.51,0.35,0.64,0.33,0.15,0.35,0.15,0.32,0.15,0.36,0.16,0,20,2,1
3,0.43,0.16,0.42,0.21,0.39,0.21,0.36,0.2,0.36,0.13,0.46,0.23,0.49,0.21,0.5,0.16,0.39,0.38,0.39,0.51,0.4,0.62,0.44,0.39,0.43,0.51,0.43,0.64,0.42,0.16,0.43,0.16,0.4,0.16,0.44,0.16,0,20,2,1
3,0.29,0.16,0.28,0.23,0.26,0.23,0.22,0.25,0.22,0.2,0.31,0.23,0.33,0.26,0.35,0.21,0.26,0.38,0.26,0.51,0.26,0.6,0.31,0.38,0.31,0.51,0.31,0.6,0.29,0.16,0.31,0.16,0.28,0.16,0.31,0.16,0,20,2,1
3,0.29,0.16,0.29,0.21,0.26,0.21,0.25,0.15,0.25,0.1,0.31,0.21,0.33,0.18,0.35,0.13,0.26,0.34,0.26,0.46,0.26,0.57,0.31,0.34,0.31,0.46,0.31,0.57,0.28,0.15,0.29,0.16,0.28,0.16,0.31,0.16,0,20,2,1
3,0.35,0.16,0.36,0.23,0.32,0.21,0.29,0.28,0.29,0.21,0.39,0.23,0.4,0.29,0.42,0.25,0.32,0.39,0.32,0.51,0.32,0.62,0.36,0.39,0.36,0.52,0.35,0.64,0.35,0.15,0.36,0.15,0.35,0.16,0.38,0.16,0,20,2,1
3,0.38,0.16,0.38,0.2,0.35,0.2,0.32,0.15,0.32,0.07,0.4,0.21,0.43,0.16,0.44,0.1,0.35,0.38,0.35,0.51,0.33,0.64,0.39,0.38,0.38,0.51,0.38,0.65,0.36,0.15,0.38,0.15,0.36,0.16,0.39,0.16,0,20,2,1
3,0.33,0.16,0.33,0.21,0.31,0.21,0.26,0.18,0.28,0.1,0.38,0.23,0.4,0.21,0.4,0.15,0.31,0.39,0.31,0.52,0.31,0.64,0.35,0.39,0.35,0.52,0.35,0.64,0.33,0.15,0.35,0.15,0.32,0.15,0.36,0.16,0,20,1,1
3,0.32,0.13,0.32,0.18,0.29,0.18,0.26,0.11,0.26,0.05,0.36,0.18,0.39,0.13,0.4,0.05,0.31,0.38,0.29,0.52,0.29,0.67,0.35,0.38,0.35,0.54,0.35,0.67,0.32,0.11,0.33,0.11,0.31,0.13,0.35,0.13,0,20,1,1
3,0.33,0.15,0.35,0.21,0.32,0.21,0.29,0.21,0.29,0.15,0.38,0.21,0.42,0.2,0.42,0.13,0.32,0.38,0.32,0.51,0.32,0.64,0.36,0.38,0.36,0.51,0.36,0.64,0.33,0.15,0.35,0.15,0.32,0.15,0.36,0.15,0,20,1,1
3,0.33,0.11,0.35,0.2,0.31,0.2,0.26,0.23,0.28,0.16,0.38,0.2,0.42,0.23,0.42,0.16,0.31,0.41,0.31,0.54,0.31,0.69,0.36,0.41,0.36,0.54,0.35,0.69,0.33,0.11,0.35,0.11,0.32,0.11,0.36,0.11,0,20,1,1
3,0.33,0.11,0.35,0.2,0.31,0.2,0.26,0.26,0.28,0.2,0.38,0.2,0.42,0.25,0.42,0.18,0.31,0.39,0.31,0.54,0.31,0.69,0.36,0.39,0.36,0.54,0.35,0.69,0.33,0.1,0.35,0.1,0.32,0.11,0.36,0.11,0,20,1,1
3,0.42,0.16,0.42,0.21,0.39,0.21,0.38,0.15,0.38,0.08,0.44,0.21,0.47,0.18,0.49,0.11,0.39,0.38,0.39,0.51,0.39,0.62,0.43,0.38,0.43,0.51,0.43,0.64,0.42,0.15,0.43,0.16,0.4,0.16,0.43,0.16,0,20,1,1
3,0.36,0.16,0.36,0.23,0.33,0.21,0.29,0.26,0.29,0.2,0.39,0.23,0.4,0.31,0.42,0.26,0.32,0.38,0.32,0.51,0.32,0.64,0.36,0.39,0.35,0.52,0.35,0.64,0.36,0.15,0.38,0.15,0.35,0.16,0.39,0.16,0,20,0,1
3,0.29,0.16,0.29,0.21,0.28,0.2,0.26,0.15,0.25,0.11,0.32,0.21,0.35,0.18,0.36,0.13,0.28,0.36,0.26,0.49,0.26,0.6,0.32,0.36,0.31,0.49,0.31,0.6,0.29,0.16,0.31,0.16,0.28,0.16,0.32,0.16,0,20,0,1
3,0.42,0.18,0.42,0.21,0.39,0.21,0.38,0.16,0.36,0.1,0.44,0.21,0.46,0.16,0.47,0.11,0.39,0.38,0.39,0.49,0.4,0.62,0.43,0.38,0.43,0.51,0.42,0.62,0.4,0.16,0.42,0.16,0.4,0.16,0.43,0.18,0,20,0,1
3,0.33,0.16,0.33,0.2,0.31,0.2,0.28,0.15,0.28,0.1,0.36,0.2,0.39,0.16,0.39,0.1,0.31,0.36,0.31,0.49,0.31,0.62,0.33,0.36,0.33,0.49,0.33,0.62,0.32,0.15,0.33,0.15,0.31,0.15,0.35,0.16,0,20,0,1
3,0.25,0.15,0.26,0.2,0.22,0.2,0.21,0.15,0.21,0.07,0.29,0.2,0.31,0.15,0.32,0.07,0.24,0.36,0.24,0.51,0.25,0.62,0.28,0.36,0.26,0.51,0.26,0.64,0.25,0.15,0.26,0.15,0.24,0.15,0.28,0.15,0,20,0,1
3,0.42,0.16,0.42,0.21,0.39,0.21,0.38,0.18,0.38,0.11,0.46,0.23,0.49,0.2,0.5,0.13,0.39,0.38,0.39,0.51,0.39,0.62,0.43,0.38,0.43,0.51,0.43,0.64,0.4,0.16,0.42,0.16,0.4,0.16,0.44,0.16,0,20,0,1
3,0.31,0.16,0.31,0.21,0.28,0.2,0.26,0.15,0.26,0.08,0.35,0.21,0.38,0.18,0.38,0.11,0.28,0.36,0.28,0.49,0.29,0.6,0.32,0.36,0.32,0.49,0.32,0.6,0.31,0.15,0.32,0.15,0.29,0.15,0.33,0.16,0,20,0,1
3,0.28,0.15,0.28,0.18,0.25,0.18,0.24,0.13,0.22,0.07,0.31,0.2,0.32,0.15,0.32,0.08,0.25,0.34,0.25,0.47,0.25,0.59,0.29,0.34,0.28,0.47,0.28,0.59,0.26,0.15,0.28,0.15,0.26,0.15,0.29,0.15,0,20,0,1
3,0.33,0.11,0.35,0.18,0.31,0.2,0.26,0.2,0.28,0.13,0.38,0.18,0.43,0.2,0.42,0.13,0.31,0.39,0.31,0.54,0.31,0.69,0.36,0.39,0.36,0.54,0.35,0.69,0.33,0.11,0.35,0.11,0.32,0.11,0.36,0.11,0,20,0,1
3,0.36,0.18,0.36,0.23,0.33,0.23,0.31,0.28,0.31,0.21,0.39,0.23,0.39,0.28,0.38,0.21,0.33,0.39,0.33,0.52,0.35,0.62,0.36,0.39,0.36,0.52,0.38,0.64,0.36,0.16,0.38,0.16,0.35,0.16,0.39,0.18,0,20,0,1
3,0.32,0.16,0.32,0.2,0.29,0.2,0.26,0.15,0.26,0.08,0.35,0.2,0.38,0.16,0.39,0.1,0.29,0.36,0.28,0.49,0.28,0.6,0.33,0.36,0.33,0.49,0.32,0.62,0.31,0.15,0.32,0.15,0.29,0.15,0.33,0.16,0,20,0,1
3,0.42,0.18,0.42,0.21,0.39,0.21,0.38,0.16,0.36,0.1,0.44,0.21,0.47,0.18,0.47,0.11,0.39,0.38,0.39,0.49,0.39,0.62,0.43,0.38,0.42,0.51,0.42,0.62,0.4,0.16,0.42,0.16,0.4,0.16,0.43,0.18,0,19,5,1
3,0.42,0.16,0.42,0.23,0.39,0.23,0.36,0.23,0.36,0.18,0.44,0.23,0.49,0.26,0.5,0.2,0.39,0.39,0.39,0.51,0.39,0.62,0.43,0.39,0.43,0.52,0.43,0.64,0.42,0.16,0.43,0.16,0.4,0.16,0.44,0.16,0,19,5,1
3,0.29,0.18,0.29,0.21,0.26,0.21,0.25,0.16,0.25,0.1,0.32,0.21,0.33,0.18,0.35,0.13,0.26,0.36,0.26,0.47,0.26,0.59,0.31,0.36,0.31,0.47,0.31,0.59,0.28,0.16,0.29,0.16,0.28,0.16,0.31,0.18,0,19,5,1
3,0.42,0.16,0.42,0.21,0.39,0.2,0.38,0.15,0.38,0.08,0.44,0.21,0.47,0.18,0.49,0.13,0.39,0.38,0.39,0.51,0.39,0.62,0.43,0.38,0.43,0.51,0.43,0.64,0.42,0.16,0.43,0.16,0.4,0.16,0.43,0.18,0,19,5,1
3,0.35,0.11,0.35,0.2,0.32,0.2,0.26,0.21,0.28,0.15,0.39,0.2,0.42,0.23,0.43,0.16,0.32,0.39,0.31,0.54,0.31,0.69,0.38,0.39,0.36,0.56,0.35,0.69,0.33,0.11,0.35,0.11,0.32,0.11,0.36,0.11,0,19,5,1
3,0.29,0.18,0.29,0.21,0.26,0.21,0.25,0.18,0.24,0.11,0.32,0.21,0.35,0.2,0.36,0.13,0.26,0.36,0.26,0.47,0.26,0.59,0.31,0.36,0.31,0.47,0.31,0.59,0.28,0.16,0.29,0.16,0.28,0.16,0.31,0.16,0,19,5,1
3,0.42,0.16,0.43,0.21,0.39,0.21,0.38,0.18,0.36,0.11,0.46,0.23,0.49,0.21,0.5,0.15,0.39,0.38,0.39,0.51,0.4,0.62,0.43,0.39,0.43,0.51,0.43,0.64,0.42,0.16,0.43,0.16,0.4,0.16,0.44,0.16,0,19,5,1
3,0.42,0.16,0.42,0.23,0.39,0.21,0.38,0.2,0.38,0.13,0.46,0.23,0.49,0.23,0.5,0.18,0.39,0.39,0.39,0.51,0.39,0.62,0.43,0.39,0.43,0.51,0.43,0.64,0.42,0.16,0.43,0.16,0.4,0.16,0.44,0.16,0,19,5,1
3,0.29,0.16,0.29,0.21,0.28,0.2,0.26,0.15,0.26,0.1,0.32,0.21,0.35,0.18,0.36,0.11,0.28,0.36,0.28,0.47,0.28,0.6,0.31,0.36,0.32,0.47,0.31,0.6,0.29,0.16,0.31,0.16,0.28,0.16,0.32,0.16,0,19,4,1
3,0.29,0.18,0.29,0.23,0.26,0.21,0.24,0.2,0.24,0.15,0.32,0.23,0.35,0.21,0.35,0.16,0.26,0.38,0.26,0.47,0.26,0.59,0.31,0.38,0.31,0.47,0.31,0.59,0.28,0.16,0.29,0.16,0.28,0.16,0.31,0.18,0,19,4,1
3,0.26,0.15,0.26,0.21,0.24,0.21,0.19,0.21,0.21,0.16,0.29,0.21,0.33,0.23,0.33,0.18,0.24,0.38,0.24,0.51,0.25,0.62,0.28,0.38,0.26,0.51,0.26,0.64,0.25,0.15,0.26,0.15,0.25,0.15,0.28,0.16,0,19,4,1
3,0.26,0.15,0.26,0.21,0.24,0.21,0.21,0.28,0.21,0.23,0.29,0.21,0.32,0.28,0.32,0.23,0.24,0.38,0.24,0.51,0.25,0.62,0.28,0.39,0.26,0.51,0.26,0.64,0.25,0.15,0.26,0.15,0.25,0.15,0.28,0.15,0,19,4,1
3,0.33,0.16,0.33,0.21,0.31,0.21,0.28,0.26,0.28,0.2,0.36,0.21,0.4,0.28,0.4,0.21,0.32,0.38,0.32,0.51,0.32,0.62,0.36,0.38,0.35,0.51,0.35,0.62,0.33,0.15,0.35,0.15,0.32,0.16,0.36,0.16,0,19,4,1
